,track_popularity,duration_ms
1871,86,263400
1872,6,232813
1873,31,284187
1874,70,206587
1875,51,208813
1876,20,195547
1877,35,273200
1878,77,219520
1879,64,257440
1880,82,238614
1881,63,243708
1882,72,184665
1883,81,242652
1884,51,194742
1885,67,226133
1886,0,224482
1887,11,212293
1888,57,390649
1889,46,257065
1890,63,183519
1891,58,238534
1892,41,210147
1893,0,317800
1894,43,161200
1895,55,176000
1896,1,226983
1897,4,264236
1898,42,117520
1899,4,270067
1900,3,221250
1901,74,253342
1902,31,253293
1903,58,167200
1904,69,235933
1905,0,316875
1906,49,329413
1907,49,160413
1908,52,303871
1909,73,229467
1910,71,215507
1911,0,232000
1912,63,325547
1913,39,234893
1914,71,215227
1915,89,200186
1916,0,335000
1917,0,365627
1918,56,148651
1919,66,304512
1920,81,184558
1921,3,285986
1922,41,324733
1923,48,197814
1924,2,208353
1925,8,264547
1926,52,216000
1927,13,315000
1928,36,384493
1929,72,166373
1930,52,221783
1931,48,238973
1932,75,266774
1933,43,169345
1934,42,284533
1935,0,216693
1936,24,328093
1937,63,220468
1938,58,153176
1939,0,234773
1940,56,257640
1941,0,212053
1942,0,310333
1943,45,202850
1944,58,253587
1945,55,189605
1946,66,210288
1947,58,174187
1948,0,268667
1949,54,229373
1950,44,187507
1951,38,239703
1952,60,276800
1953,0,207520
1954,56,243353
1955,64,156147
1956,0,207787
1957,73,282907
1958,32,231317
1959,34,164647
1960,55,206173
1961,57,307973
1962,0,185227
1963,0,200520
1964,20,272533
1965,5,391373
1966,80,206279
1967,63,186976
1968,3,290707
1969,44,393240
1970,9,199907
1971,2,370333
1972,66,386907
1973,9,198133
1974,54,226947
1975,43,205107
1976,83,183027
1977,4,222667
1978,39,255747
1979,61,125156
1980,0,227640
1981,73,289560
1982,50,189390
1983,0,241227
1984,40,214763
1985,69,189399
1986,51,186989
1987,63,118400
1988,63,220480
1989,6,209274
1990,61,225022
1991,1,205827
1992,44,203600
1993,0,355276
1994,69,208813
1995,40,245293
1996,64,181644
1997,44,232120
1998,68,183587
1999,56,291560
2000,74,304607
2001,56,302944
2002,52,319493
2003,37,257373
2004,0,329440
2005,78,197933
2006,61,204778
2007,59,215000
2008,53,176000
2009,65,410097
2010,73,382834
2011,30,304587
2012,76,209493
2013,15,151373
2014,81,204600
2015,8,271427
2016,78,246880
2017,62,202800
2018,56,131717
2019,37,197900
2020,47,225855
2021,49,191078
2022,59,247027
2023,47,243800
2024,41,352853
2025,15,212533
2026,41,182467
2027,34,144027
2028,0,288200
2029,49,183880
2030,30,247680
2031,52,242112
2032,21,298707
2033,68,246383
2034,57,242733
2035,68,171267
2036,47,201600
2037,50,198413
2038,64,222461
2039,29,231040
2040,36,193669
2041,60,195947
2042,33,489480
2043,38,212651
2044,80,277262
2045,35,246818
2046,14,270293
2047,54,270133
2048,76,177693
2049,59,181893
2050,8,211000
2051,59,207401
2052,37,162704
2053,0,157643
2054,47,134120
2055,22,296360
2056,6,217653
2057,41,187400
2058,0,155350
2059,62,209348
2060,0,221680
2061,22,245933
2062,74,193147
2063,56,239147
2064,60,179840
2065,10,209867
2066,59,236706
2067,12,202213
2068,4,247893
2069,59,218333
2070,66,210467
2071,3,231383
2072,70,163133
2073,68,255333
2074,74,182693
2075,0,274480
2076,1,312373
2077,59,246267
2078,52,212707
2079,64,241760
2080,0,249133
2081,72,204275
2082,66,233987
2083,15,277465
2084,73,255379
2085,45,254640
2086,54,188348
2087,55,216333
2088,61,206129
2089,60,217387
2090,65,307200
2091,70,240000
2092,0,303907
2093,70,227933
2094,40,235906
2095,1,232500
2096,48,188000
2097,46,178759
2098,29,248093
2099,48,192133
2100,76,158061
2101,69,237200
2102,8,280842
2103,2,190280
2104,0,217733
2105,31,345427
2106,71,170813
2107,49,165814
2108,1,201320
2109,43,197786
2110,72,211493
2111,48,224840
2112,62,211067
2113,52,236333
2114,65,195813
2115,72,340200
2116,54,182357
2117,25,237800
2118,44,297316
2119,45,194427
2120,73,244587
2121,39,227627
2122,50,246480
2123,37,189293
2124,51,190272
2125,57,186853
2126,13,172667
2127,50,200725
2128,9,198286
2129,64,193321
2130,0,270245
2131,77,267067
2132,81,326933
2133,68,140038
2134,15,273000
2135,14,202267
2136,48,206947
2137,65,187147
2138,51,313125
2139,69,230667
2140,58,200480
2141,60,209573
2142,45,205520
2143,38,255187
2144,0,145533
2145,32,140330
2146,11,239836
2147,43,303813
2148,66,220881
2149,28,225000
2150,54,158715
2151,51,185600
2152,1,168400
2153,1,349600
2154,63,296267
2155,66,203493
2156,41,254627
2157,48,232347
2158,52,337613
2159,41,125968
2160,7,157000
2161,57,246773
2162,14,252493
2163,58,301733
2164,2,202320
2165,35,219474
2166,63,191935
2167,64,232853
2168,65,231212
2169,51,205120
2170,50,204133
2171,48,266533
2172,48,188200
2173,54,235267
2174,0,296953
2175,60,209587
2176,15,127630
2177,1,307593
2178,15,247213
2179,54,230156
2180,0,295867
2181,56,230520
2182,0,231692
2183,58,230296
2184,69,270680
2185,50,365419
2186,0,250373
2187,46,211205
2188,61,222760
2189,57,173880
2190,41,194560
2191,27,262747
2192,40,215047
2193,31,349067
2194,28,175107
2195,28,211627
2196,30,218670
2197,0,406040
2198,37,261947
2199,18,263053
2200,5,205532
2201,50,274486
2202,49,223027
2203,76,213707
2204,68,239600
2205,70,196552
2206,78,196520
2207,81,189613
2208,55,204771
2209,73,215880
2210,78,198947
2211,13,153643
2212,10,152555
2213,51,328667
2214,67,186613
2215,21,315000
2216,6,218693
2217,51,161120
2218,21,180000
2219,71,213747
2220,59,234462
2221,53,260200
2222,66,256520
2223,71,226846
2224,50,263866
2225,51,223000
2226,49,170171
2227,30,298120
2228,66,324307
2229,65,191573
2230,34,259413
2231,54,153753
2232,30,287867
2233,42,254733
2234,32,283800
2235,61,253573
2236,2,200226
2237,50,294960
2238,14,192381
2239,46,258893
2240,45,261400
2241,36,232293
2242,67,199385
2243,58,204733
2244,3,301952
2245,34,185067
2246,25,268800
2247,72,213667
2248,44,253360
2249,50,445173
2250,1,255400
2251,0,230960
2252,66,197427
2253,56,209227
2254,35,210429
2255,0,495573
2256,64,245333
2257,50,181846
2258,77,154226
2259,55,235067
2260,34,252173
2261,61,208960
2262,3,213987
2263,49,195200
2264,45,288840
2265,50,236287
2266,57,213240
2267,53,299440
2268,44,207300
2269,9,213880
2270,69,112105
2271,23,206613
2272,0,255773
2273,54,189960
2274,70,312627
2275,49,297387
2276,65,312627
2277,53,185002
2278,49,313800
2279,59,244107
2280,50,97433
2281,15,190999
2282,54,321907
2283,30,226427
2284,54,288720
2285,0,313877
2286,6,245093
2287,0,199210
2288,73,236853
2289,57,202292
2290,48,193176
2291,2,316520
2292,35,183467
2293,50,342467
2294,58,293667
2295,32,260667
2296,42,241173
2297,15,284800
2298,63,258547
2299,39,141269
2300,55,215712
2301,72,237320
2302,0,209664
2303,60,280360
2304,34,244467
2305,16,222240
2306,0,183760
2307,68,182918
2308,68,120400
2309,58,221253
2310,0,335933
2311,0,274793
2312,37,218133
2313,67,287080
2314,7,209240
2315,35,264747
2316,32,228120
2317,51,209493
2318,45,247387
2319,4,239853
2320,10,239987
2321,44,184133
2322,72,299960
2323,14,305827
2324,35,301076
2325,41,223067
2326,0,204773
2327,3,397093
2328,0,259307
2329,13,284400
2330,61,230880
2331,35,213685
2332,52,232947
2333,0,390005
2334,31,282827
2335,9,208733
2336,51,279693
2337,54,263573
2338,25,220387
2339,38,177733
2340,53,244416
2341,79,114893
2342,54,189029
2343,58,131751
2344,2,451681
2345,40,165055
2346,64,166000
2347,31,196693
2348,65,227107
2349,71,174933
2350,31,253187
2351,60,199368
2352,50,243053
2353,61,223533
2354,63,206636
2355,76,204400
2356,70,232093
2357,0,317133
2358,69,388733
2359,77,216632
2360,0,180800
2361,0,254933
2362,55,237120
2363,31,191440
2364,21,263427
2365,73,224853
2366,76,282160
2367,48,203600
2368,45,198947
2369,0,212381
2370,0,319685
2371,0,161293
2372,68,206773
2373,27,208168
2374,54,148707
2375,0,320418
2376,69,189987
2377,47,251227
2378,1,211740
2379,37,196280
2380,12,322147
2381,50,271093
2382,52,195113
2383,83,210368
2384,42,198182
2385,70,160254
2386,69,195173
2387,77,267933
2388,16,258067
2389,37,295957
2390,23,226747
2391,15,212640
2392,61,219773
2393,0,322960
2394,7,191000
2395,56,365000
2396,53,250707
2397,52,249840
2398,32,289267
2399,0,261027
2400,34,215973
2401,0,197053
2402,12,263373
2403,0,204000
2404,5,200853
2405,0,220133
2406,71,217573
2407,67,271000
2408,80,192172
2409,34,243382
2410,68,202250
2411,0,194427
2412,66,339533
2413,52,190318
2414,46,259400
2415,68,187896
2416,40,212044
2417,29,183750
2418,59,359520
2419,71,277387
2420,46,269067
2421,57,272560
2422,35,202267
2423,37,288649
2424,72,195853
2425,0,207600
2426,56,191808
2427,13,242800
2428,7,201400
2429,53,213240
2430,48,196800
2431,16,211213
2432,62,228720
2433,0,253440
2434,38,214576
2435,5,243160
2436,14,340200
2437,55,143670
2438,36,237253
2439,21,190591
2440,0,201827
2441,0,228120
2442,0,212648
2443,20,273803
2444,53,237533
2445,58,258427
2446,61,214360
2447,17,168000
2448,65,233337
2449,55,323827
2450,3,199307
2451,33,497640
2452,57,275320
2453,68,173987
2454,61,200661
2455,58,224187
2456,67,209680
2457,45,254146
2458,36,271491
2459,59,305493
2460,39,209491
2461,58,222581
2462,44,275827
2463,39,143987
2464,2,229467
2465,0,175293
2466,46,227576
2467,41,158532
2468,20,364286
2469,36,206400
2470,61,274995
2471,71,212927
2472,57,242857
2473,36,209067
2474,0,176220
2475,70,237627
2476,63,237120
2477,45,115122
2478,1,177083
2479,43,169180
2480,51,175560
2481,3,246996
2482,30,193213
2483,46,192938
2484,64,248133
2485,8,248360
2486,17,230027
2487,55,138000
2488,32,246773
2489,68,296907
2490,46,259560
2491,56,243280
2492,0,389333
2493,22,154667
2494,79,189977
2495,3,182293
2496,0,286948
2497,7,242360
2498,61,156734
2499,1,321000
2500,55,254867
2501,43,255880
2502,74,219800
2503,38,205241
2504,32,191819
2505,11,269404
2506,68,229840
2507,52,374125
2508,0,253125
2509,0,331800
2510,57,233573
2511,62,226480
2512,44,235373
2513,71,214533
2514,39,272293
2515,69,179640
2516,26,199931
2517,0,302769
2518,69,196471
2519,14,265307
2520,78,195637
2521,4,207597
2522,30,178640
2523,37,245733
2524,21,208947
2525,2,267907
2526,0,238467
2527,66,151915
2528,0,374667
2529,67,177328
2530,46,218067
2531,50,203946
2532,78,222374
2533,81,211362
2534,65,254480
2535,0,273640
2536,43,293400
2537,0,224347
2538,44,166893
2539,67,136258
2540,16,219320
2541,67,224916
2542,41,199146
2543,74,434720
2544,40,275093
2545,42,296054
2546,59,314487
2547,63,346280
2548,82,219080
2549,49,222390
2550,53,233333
2551,72,199600
2552,62,284000
2553,69,203650
2554,64,218933
2555,44,257000
2556,56,202627
2557,0,272533
2558,69,196489
2559,64,248893
2560,36,245027
2561,76,176702
2562,24,309707
2563,64,191975
2564,54,227867
2565,32,224760
2566,0,235267
2567,70,212880
2568,13,233200
2569,82,263373
2570,22,199227
2571,70,255733
2572,47,265640
2573,69,213587
2574,49,232257
2575,57,218400
2576,72,278769
2577,47,223133
2578,37,200559
2579,0,314259
2580,56,327573
2581,72,261093
2582,75,221520
2583,49,187960
2584,43,274718
2585,64,206947
2586,1,222000
2587,79,212720
2588,0,234493
2589,54,180000
2590,59,269266
2591,60,202520
2592,0,266173
2593,46,174993
2594,63,272562
2595,67,228640
2596,64,272340
2597,37,195040
2598,43,278813
2599,66,208845
2600,69,216760
2601,40,194119
2602,10,256463
2603,38,234561
2604,58,291658
2605,0,182827
2606,49,208640
2607,61,255547
2608,48,168000
2609,5,209425
2610,66,215693
2611,30,187619
2612,65,102137
2613,64,231013
2614,42,178768
2615,69,150753
2616,54,131056
2617,0,178040
2618,33,108173
2619,54,209580
2620,32,203520
2621,29,202858
2622,57,335827
2623,0,250097
2624,62,161307
2625,0,237973
2626,63,201360
2627,69,216893
2628,61,281880
2629,47,201230
2630,61,231897
2631,62,223385
2632,47,313293
2633,36,242760
2634,13,251267
2635,19,295667
2636,26,298173
2637,41,199328
2638,39,223089
2639,9,480496
2640,62,246007
2641,17,197933
2642,70,197013
2643,41,166688
2644,54,247413
2645,57,221849
2646,71,166080
2647,44,173250
2648,63,259200
2649,0,296027
2650,2,175511
2651,71,195692
2652,71,242107
2653,48,160659
2654,27,222058
2655,61,192440
2656,48,156522
2657,5,168000
2658,0,375453
2659,66,170133
2660,8,162429
2661,37,200933
2662,62,152079
2663,57,198493
2664,55,185787
2665,0,493960
2666,0,192743
2667,0,202000
2668,56,192000
2669,45,275267
2670,45,190267
2671,36,184160
2672,38,196216
2673,33,202613
2674,60,271093
2675,76,336453
2676,50,268960
2677,78,211644
2678,58,268200
2679,60,201107
2680,49,184034
2681,67,242343
2682,42,351961
2683,68,282481
2684,1,322107
2685,22,218824
2686,9,254800
2687,51,172267
2688,61,215786
2689,6,161719
2690,79,189052
2691,51,216053
2692,29,261957
2693,51,194441
2694,31,165346
2695,0,261120
2696,64,247962
2697,47,236453
2698,62,222307
2699,58,224333
2700,74,197939
2701,0,300573
2702,37,206896
2703,62,157143
2704,53,247400
2705,72,227987
2706,0,196653
2707,0,270133
2708,73,196040
2709,3,180984
2710,51,256720
2711,39,197693
2712,47,207500
2713,31,185387
2714,40,178502
2715,63,218228
2716,66,196628
2717,60,224133
2718,53,244000
2719,4,264147
2720,7,244386
2721,40,244107
2722,33,377153
2723,49,188903
2724,50,355867
2725,45,176190
2726,15,215160
2727,7,239999
2728,51,202267
2729,0,255004
2730,69,195924
2731,34,226560
2732,43,189273
2733,54,200840
2734,63,305067
2735,0,242267
2736,42,256067
2737,72,314075
2738,69,264907
2739,1,185143
2740,43,182710
2741,65,219587
2742,58,202867
2743,57,160305
2744,52,192846
2745,24,158053
2746,40,143314
2747,24,254067
2748,62,160017
2749,78,195547
2750,30,256257
2751,65,204992
2752,34,204510
2753,43,266693
2754,74,213598
2755,56,264800
2756,39,238013
2757,18,308440
2758,17,339375
2759,55,154795
2760,1,271766
2761,45,254852
2762,41,220415
2763,28,193714
2764,73,285570
2765,0,329427
2766,37,265133
2767,3,272920
2768,71,193613
2769,65,184573
2770,29,354320
2771,64,234093
2772,62,197575
2773,40,189733
2774,76,207095
2775,0,219027
2776,51,162462
2777,6,204139
2778,71,134417
2779,52,315640
2780,9,236133
2781,5,326880
2782,68,166549
2783,79,185200
2784,58,250000
2785,4,207720
2786,70,237333
2787,60,234567
2788,55,211109
2789,35,307870
2790,23,254973
2791,72,245267
2792,42,381107
2793,51,197347
2794,73,250001
2795,0,321707
2796,42,141587
2797,27,199478
2798,51,226027
2799,56,178125
2800,20,312427
2801,54,106496
2802,6,254147
2803,58,238249
2804,9,283733
2805,65,215962
2806,60,205049
2807,43,221533
2808,2,224027
2809,18,229560
2810,59,163720
2811,66,268533
2812,69,270707
2813,49,268966
2814,64,244293
2815,50,142907
2816,53,267307
2817,37,190556
2818,67,185005
2819,18,195853
2820,36,253400
2821,58,206286
2822,51,254907
2823,58,235580
2824,43,308240
2825,71,257360
2826,6,130403
2827,71,203893
2828,59,168200
2829,1,276333
2830,21,216760
2831,64,254370
2832,45,310133
2833,34,144011
2834,64,160053
2835,62,281147
2836,36,271507
2837,2,266787
2838,67,215307
2839,61,321493
2840,54,174536
2841,50,166299
2842,66,234600
2843,45,191840
2844,4,429867
2845,63,204067
2846,77,259550
2847,37,293106
2848,29,198750
2849,0,201413
2850,20,309107
2851,22,333267
2852,59,241720
2853,2,282960
2854,19,255632
2855,55,233840
2856,46,239733
2857,72,269493
2858,59,396968
2859,56,171500
2860,54,205430
2861,46,273774
2862,39,252707
2863,32,190107
2864,66,209408
2865,59,212147
2866,38,212160
2867,75,270847
2868,75,264504
2869,10,218900
2870,77,231653
2871,59,193000
2872,51,240761
2873,65,201400
2874,20,212627
2875,49,247547
2876,61,139048
2877,59,234272
2878,17,227600
2879,40,154709
2880,59,202920
2881,57,167907
2882,13,239747
2883,47,216256
2884,4,245093
2885,0,453172
2886,65,234667
2887,42,313800
2888,23,243427
2889,52,218173
2890,65,204520
2891,24,478208
2892,45,213880
2893,51,183345
2894,48,196480
2895,58,280600
2896,66,252040
2897,0,187467
2898,85,266087
2899,1,300933
2900,63,346693
2901,46,348893
2902,17,312693
2903,32,255200
2904,31,230904
2905,52,379261
2906,3,183454
2907,58,229773
2908,45,180972
2909,53,151230
2910,0,202200
2911,0,326000
2912,46,233027
2913,57,207827
2914,45,215064
2915,43,301640
2916,54,280973
2917,0,286875
2918,57,176864
2919,3,391053
2920,46,197547
2921,17,281227
2922,40,295893
2923,0,123600
2924,31,179431
2925,50,259173
2926,50,181935
2927,45,237093
2928,67,233347
2929,67,261573
2930,75,228293
2931,69,189613
2932,30,198147
2933,65,237973
2934,46,185062
2935,60,261440
2936,50,212880
2937,40,207587
2938,40,207587
2939,68,235613
2940,46,223920
2941,50,282476
2942,2,506160
2943,21,179600
2944,43,288763
2945,57,256467
2946,46,204733
2947,67,185194
2948,62,209362
2949,52,252867
2950,53,286880
2951,57,159273
2952,51,177098
2953,69,202496
2954,66,257227
2955,49,235480
2956,39,186923
2957,45,269200
2958,0,263607
2959,50,353000
2960,76,241693
2961,46,188643
2962,65,255680
2963,1,272973
2964,18,210926
2965,60,202733
2966,0,170507
2967,35,251927
2968,21,196613
2969,63,154406
2970,39,351053
2971,81,158571
2972,86,227234
2973,67,184582
2974,20,337400
2975,45,225347
2976,49,182185
2977,29,199800
2978,73,300773
2979,47,163182
2980,47,235667
2981,20,169802
2982,3,195133
2983,0,228173
2984,39,276979
2985,26,294573
2986,45,216000
2987,0,242026
2988,45,296400
2989,76,259333
2990,1,255467
2991,74,211427
2992,53,209360
2993,39,215031
2994,9,201254
2995,56,185558
2996,56,213933
2997,0,334300
2998,51,319293
2999,70,230000
3000,0,428000
3001,70,205851
3002,0,301360
3003,29,166406
3004,16,152337
3005,49,85063
3006,72,129040
3007,71,207529
3008,58,192876
3009,64,314680
3010,46,190747
3011,88,152913
3012,57,182893
3013,62,243413
3014,60,187641
3015,65,163600
3016,37,301000
3017,0,390479
3018,56,275893
3019,37,220800
3020,14,181421
3021,51,158960
3022,35,278467
3023,38,137316
3024,45,67400
3025,0,247600
3026,39,209867
3027,0,271867
3028,0,225333
3029,76,247627
3030,49,197679
3031,56,259067
3032,8,173084
3033,3,169295
3034,50,200539
3035,0,242133
3036,16,301639
3037,43,196000
3038,47,158733
3039,71,203867
3040,35,220542
3041,66,245533
3042,75,178000
3043,56,201376
3044,31,166154
3045,14,190427
3046,1,331093
3047,38,221240
3048,31,166531
3049,71,166101
3050,22,270773
3051,44,204375
3052,40,297560
3053,50,159958
3054,73,342040
3055,59,290600
3056,52,206222
3057,61,188413
3058,2,252933
3059,73,241933
3060,0,176592
3061,38,195944
3062,55,210440
3063,57,221787
3064,50,166452
3065,0,284507
3066,43,326897
3067,81,162651
3068,43,147250
3069,0,254805
3070,63,221347
3071,19,218013
3072,58,263716
3073,69,189052
3074,90,174000
3075,72,208733
3076,39,273307
3077,59,182667
3078,0,208066
3079,61,225526
3080,39,185133
3081,35,247160
3082,53,243103
3083,62,287907
3084,66,287547
3085,33,186672
3086,0,214154
3087,51,318667
3088,0,223312
3089,63,236218
3090,63,170240
3091,24,214015
3092,0,254126
3093,84,225933
3094,34,237880
3095,66,188230
3096,50,372813
3097,4,175027
3098,10,242027
3099,1,210492
3100,0,191144
3101,59,231160
3102,50,246573
3103,58,270400
3104,79,164458
3105,43,234560
3106,62,246747
3107,25,381760
3108,55,174547
3109,77,228093
